Age (years),Dens. (trees/acre),Height (ft),BArea (ft2/acre),Vol ob (ft3/acre),Dry Weight (ton/acre),Dq (inches),Pulp (ft3/acre),Saw timber (ft3/acre),Veneer (ft3/acre),GW Pulp (ton/acre),GW Saw timber (ton/acre),GW Veneer (ton/acre)
1.0,680.0,4.56652218485,0.00217290206368,2.6671654466e-40,3.17575255212e-34,0.0242051653112,0,0,0,0,0,0
2.0,678.285660671,8.02311055975,0.85277953936,1.1954664576e-09,3.70170031727e-10,0.480125200067,0,0,0,0,0,0
3.0,675.483433128,11.129009831,5.29646987498,0.00156452328082,5.24920914593e-05,1.19902526801,0,0,0,0,0,0
4.0,671.632314242,14.0135953411,12.8291394316,0.337440051517,0.00601694075413,1.87143782995,0,0,0,0,0,0
5.0,666.777089549,16.734796252,21.7283180997,5.06112937871,0.0714336160966,2.44435991993,0.00112500629102,0,0,2.4433730383e-05,0,0
6.0,660.969079521,19.325535621,30.933786685,24.9701827827,0.319945202388,2.92933071042,0.886011767942,0,0,0.019243068085,0,0
7.0,654.265780458,21.8070554857,39.9416369228,70.6791059069,0.869832797142,3.34563269642,12.6792106599,0,0,0.27537660652,0,0
8.0,646.730070362,24.1942088988,48.5378061807,146.305694747,1.77478980853,3.70954785081,51.9985917473,0,0,1.12934441451,0,0
9.0,638.429204822,26.4979794361,56.6454477489,249.966723504,3.02716508175,4.03337467817,125.41378333,0,0,2.72383060727,0,0
10.0,629.433713507,28.7268322436,64.25075271,376.70589999,4.58390465278,4.32619949987,230.04416083,4.61838240383e-05,0,4.99627262108,1.00305492833e-06,0
11.0,619.816266681,30.8875027843,71.367991529,520.787072491,6.3885851128,4.59475845594,359.426158963,0.00463798490869,0,7.80638762121,0.000100731234736,0
12.0,609.650561497,32.9854877976,78.0230632294,676.883797697,8.38431218358,4.84410382152,506.700780704,0.0974283032026,0,11.0070236019,0.00211602096146,0
13.0,599.010265565,35.0253666486,84.245761788,840.522040024,10.5197250328,5.07807757966,665.443431636,0.81371799959,0,14.4702724708,0.0176729388936,0
14.0,587.968045872,37.0110203552,90.066195517,1008.14229525,12.7510347315,5.29964135185,829.263936286,3.80977846388,6.34483776579e-06,18.0933200178,0.0827437638144,0
15.0,576.594703155,38.9457859472,95.5132057607,1177.00411197,15.0421048938,5.51110670524,991.416051855,12.1736753929,0.000230530984036,21.7967244024,0.264402019285,5.00684480952e-06
16.0,564.958424616,40.8325683422,100.613750237,1345.04445715,17.3637048094,5.71429763246,1145.13024923,29.9073533144,0.00358100426008,25.5205034802,0.649628104734,7.77749362736e-05
17.0,553.124161626,42.6739233934,105.392745813,1510.73827107,19.6925054608,5.91066680412,1284.40870471,60.9157819594,0.0305443324914,29.2200929643,1.32367802415,0.000663384721298
18.0,541.153133566,44.4721208192,109.873121457,1672.97850245,22.0100797278,6.1013800239,1404.68394319,108.088791715,0.168549059071,32.862854186,2.35121411993,0.00366067487671
19.0,529.102454428,46.2291927547,114.075958271,1830.97910032,24.3020106726,6.28737853318,1503.02216939,172.767523837,0.672433409457,36.4252662259,3.76689907144,0.0146044131116
20.0,517.024875195,47.9469718053,118.020656606,1984.19901402,26.5571367665,6.46942566682,1577.90906808,254.595352278,2.09583650328,39.8907432778,5.57501175635,0.0455189490556
21.0,504.968632374,49.6271212953,121.725102154,2132.2836173,28.7669300028,6.64814229367,1628.83187634,351.652967236,5.3941853863,43.2479651241,7.75461784601,0.117154963859
22.0,492.977391221,51.2711596139,125.205818908,2275.01990923,30.924990472,6.82403410393,1655.86992244,460.781156676,11.9388324801,46.4896086604,10.2668872645,0.259296517928
23.0,481.09027119,52.8804800336,128.478104944,2412.30233844,33.0266380857,6.99751288776,1659.41433506,578.009729833,23.4205820141,49.6113854406,13.0623145854,0.508665765619
24.0,469.341940772,54.4563670066,131.556150754,2544.10671396,35.0685832781,7.16891332599,1640.03900764,699.016591251,41.6678281697,52.6113100745,16.0867397343,0.904973143061
25.0,457.762769088,56.0000096914,134.453141585,2670.47023601,37.0486610623,7.33850638657,1598.48329277,819.549456774,68.4314994658,55.4891420371,19.2858363933,1.48624662902
