Age (years),Dens. (trees/acre),Height (ft),BArea (ft2/acre),Vol ob (ft3/acre),Dry Weight (ton/acre),Dq (inches),Pulp (ft3/acre),Saw timber (ft3/acre),Veneer (ft3/acre),GW Pulp (ton/acre),GW Saw timber (ton/acre),GW Veneer (ton/acre)
1.0,680.0,6.27896800417,0.00991742258569,2.90381085145e-34,2.10607879001e-29,0.0517115298656,0,0,0,0,0,0
2.0,677.645061974,11.0317770197,2.12568903134,2.38720754516e-07,3.52757358988e-08,0.758387489178,0,0,0,0,0,0
3.0,673.805518758,15.3023885177,10.7804941006,0.0413800254393,0.000994401275515,1.7127520045,0,0,0,0,0,0
4.0,668.548576156,19.268693594,23.5756678344,3.80629174009,0.0565009695989,2.54277510647,0.00397998897378,0,0,8.64403855243e-05,0,0
5.0,661.953449072,23.0103448466,37.5253201625,36.0123362858,0.455333628932,3.22396940421,4.56868272056,0,0,0.0992260778373,0,0
6.0,654.111395114,26.5726114789,51.2211107963,133.442064725,1.59706621384,3.78914366629,52.5142260174,0,0,1.14054334632,0,0
7.0,645.124128554,29.9847012928,64.1367397037,310.968258178,3.67011477333,4.26947259462,183.967025008,1.23851266088e-05,0,3.99553409337,0,0
8.0,635.101600422,33.2670372359,76.1216450875,559.327086026,6.62379302826,4.6878630121,399.209782098,0.0158850172353,0,8.67068245765,0.000345002718083,0
9.0,624.159518538,36.4347217246,87.1743371948,859.277285848,10.2884264109,5.0604479385,677.940150521,0.74097787027,0,14.7401057588,0.0160931138705,0
10.0,612.416817532,39.499394335,97.3484312112,1191.50848297,14.4699801203,5.398627438,992.697329083,7.49750029909,4.28326069354e-05,21.7229833112,0.162837264892,0
11.0,599.993221249,42.4703163283,106.71428258,1540.38558963,18.9942756571,5.71058415345,1311.27628247,34.0637244354,0.00402848780278,29.2192782625,0.7399090088,8.74937194667e-05
12.0,587.006999346,45.3550457217,115.343636357,1894.45177677,23.7202793641,6.00229882246,1602.78874718,97.5338060784,0.088105918015,36.9327075543,2.12022590117,0.00191355040689
13.0,573.572988561,48.1598791418,123.303872801,2245.77962437,28.5396563834,6.27821879169,1845.06965484,209.469376189,0.793307776986,44.6564788867,4.56664266738,0.0172296532814
14.0,559.800922339,50.8901529885,130.65625359,2589.10827471,33.3716914933,6.54170158581,2026.25435196,371.518874516,4.03162855362,52.2517611279,8.15648748855,0.087561932649
15.0,545.794089348,53.5504556774,137.455793386,2921.08867015,38.1574917623,6.79531421908,2141.71850488,575.918317212,13.9252051578,59.6285508288,12.8106640015,0.302438049521
16.0,531.648321896,56.1447814705,143.751738458,3239.70590522,42.8548675188,7.04103920098,2190.57822346,808.562974154,36.6825879213,66.7309977985,18.3576770513,0.796699956416
17.0,517.451299726,58.6766446659,149.588219168,3543.86222854,47.4342241886,7.28041923015,2173.79326502,1052.78662405,79.4137321465,73.5268159559,24.5899764862,1.72476699506
18.0,503.282143088,61.1491661265,155.00489926,3833.08425744,51.875404527,7.5146608527,2093.68738941,1292.62427527,148.567348872,79.9998506837,31.3008805867,3.2266971083
19.0,489.211261261,63.5651400377,160.037557395,4107.32000716,56.1653086506,7.74471012917,1954.02645823,1514.9486234,248.704940728,86.1449234171,38.304350846,5.40156043144
20.0,475.300418379,65.9270862322,164.718584884,4366.79884244,60.29611361,7.97130884816,1760.05256853,1710.42148924,381.925988808,91.9642685809,45.4431717888,8.29495506942
21.0,461.602976996,68.237291781,169.077403337,4611.93487103,64.2639422492,8.19503697459,1518.27798369,1873.53101346,547.895644905,97.4650687323,52.5903602363,11.8996085378
22.0,448.16428072,70.4978444692,173.140812867,4843.26016691,68.0678646124,8.41634518917,1236.08432883,2002.0784519,744.262350907,102.657743761,59.647089311,16.1644479338
23.0,435.022139774,72.7106600462,176.933282806,5061.37847553,71.709144645,8.63558017816,921.246256198,2096.4273191,967.243980452,107.554758364,66.5391110372,21.0073302004
24.0,422.20738704,74.8775046341,180.477195924,5266.93302896,75.1906681975,8.8530045368,581.482876814,2158.72694296,1212.22112825,112.169787282,73.2127784215,26.3279276292
25.0,409.744476416,77.0000133256,183.793055495,5460.58413456,78.5165057724,9.06881261252,224.097306712,2192.22743239,1474.24635812,116.517129108,79.6312276376,32.0187880904
