Age (years),Dens. (trees/acre),Height (ft),BArea (ft2/acre),Vol ob (ft3/acre),Dry Weight (ton/acre),Dq (inches),Pulp (ft3/acre),Saw timber (ft3/acre),Veneer (ft3/acre),GW Pulp (ton/acre),GW Saw timber (ton/acre),GW Veneer (ton/acre)
1.0,680.0,4.32188706781,0.00167124009492,2.41147807934e-41,4.6580098062e-35,0.0212279179338,0,0,0,0,0,0
2.0,678.377275992,7.59330106548,0.728166701028,4.7836510617e-10,1.68340739452e-10,0.443631315286,0,0,0,0,0,0
3.0,675.723834317,10.5328128758,4.68356143179,0.000887956746096,3.15632709473e-05,1.12731665891,0,0,0,0,0,0
4.0,672.07523173,13.2628670193,11.546220321,0.221918651182,0.00408466510403,1.77481629785,0,0,0,0,0,0
5.0,667.472081962,15.83828931,19.7655436578,3.6044442826,0.0518522771639,2.33013059694,7.52620437573e-05,0,0,1.63459751285e-06,0,0
6.0,661.960845897,18.2902390699,28.3435069513,18.6854796247,0.242265061241,2.80190285908,0.285396810874,0,0,0.00619846198616,0,0
7.0,655.593585452,20.6388203704,36.7898722473,54.697430448,0.678051523963,3.20766662367,6.57830884627,0,0,0.142872645255,0,0
8.0,648.427311186,22.898090565,44.8881193195,116.005443536,1.41310425004,3.56268552221,32.8886232688,0,0,0.714299786619,0,0
9.0,640.523131868,25.0784448234,52.5546333449,201.868480257,2.4494984894,3.87864944207,87.7518452932,0,0,1.90586038996,0,0
10.0,631.945306135,27.187894802,59.7684287118,308.62286149,3.75671282156,4.1642673731,170.779284224,1.1172949138e-06,0,3.70911260351,0,0
11.0,622.76025788,29.2328151351,66.5373311773,431.626933224,5.29003633296,4.42603329831,277.262057913,0.000315110006718,0,6.02179216409,6.8437954584e-06,0
12.0,613.035599219,31.2184080942,72.8817399123,566.367309959,7.00217850421,4.66883957799,401.509919187,0.0127006494823,0,8.72056939956,0.000275842230946,0
13.0,602.83919414,33.149007721,78.8268182044,708.929541089,8.84914014586,4.89642031728,538.170467586,0.164005583347,0,11.6919518392,0.00356199627015,0
14.0,592.23828801,35.0282871219,84.3987685997,856.117751423,10.7925528497,5.11166339719,682.311608106,1.04182806126,0,14.8415824466,0.0226272056338,0
15.0,581.298721444,36.8594045572,89.6231107987,1005.41413715,12.8001585983,5.31682977905,828.982357421,4.15569486645,8.5931671055e-06,18.0947174464,0.0902566845136,0
16.0,570.084241096,38.6451093239,94.5239473633,1154.88078461,14.8454300395,5.51370898344,972.976175258,12.0569757506,0.000233483391337,21.3936988904,0.261867513051,5.0709674056e-06
17.0,558.655914658,40.3878203545,99.1237139163,1303.05190779,16.9068649954,5.70373074189,1109.10429238,27.9159092066,0.00305578696754,24.6947902391,0.606365020955,6.63678732012e-05
18.0,547.071652699,42.0896857754,103.443161064,1448.83607573,18.9672161776,5.88804633615,1232.74907364,54.8121308278,0.0235732217725,27.9652438713,1.19096294733,0.000511980910371
19.0,535.385836076,43.7526288571,107.501440432,1591.43442546,21.0127712713,6.06758873261,1340.32562159,95.0938586273,0.122834335435,31.1808524525,2.06798755028,0.00266780822273
20.0,523.649044385,45.37838403,111.316230755,1730.27498615,23.0327252268,6.24311768676,1429.45088785,149.98405899,0.475284869321,34.3239979383,3.26778887445,0.0103225932556
21.0,511.907878494,46.9685255116,114.903872593,1864.96106572,25.0186520228,6.4152540477,1498.82831329,219.441418237,1.46097710748,37.3821319247,4.79772389888,0.0317305965531
22.0,500.204868401,48.5244903489,118.279497069,1995.2311328,26.9640683645,6.58450619554,1547.97120873,302.21875281,3.74770867843,40.3466043228,6.64520908544,0.0813955478597
23.0,488.578456511,50.0475971747,121.457142666,2120.92778127,28.8640766631,6.75129067111,1576.90304902,396.059669972,8.32183702909,43.211763849,8.78266085519,0.180739897976
24.0,477.063045899,51.5390616313,124.449858415,2241.97374212,30.7150739773,6.91594846284,1585.92760493,497.982949532,16.4451151722,45.9742670451,11.1727345303,0.357167345146
25.0,465.689102985,53.0000091722,127.269793923,2358.35331286,32.5145147994,7.07875800594,1575.50127271,604.606702719,29.5441947888,48.6325460525,13.7729648052,0.64166298057
