Age (years),Dens. (trees/acre),Height (ft),BArea (ft2/acre),Vol ob (ft3/acre),Dry Weight (ton/acre),Dq (inches),Pulp (ft3/acre),Saw timber (ft3/acre),Veneer (ft3/acre),GW Pulp (ton/acre),GW Saw timber (ton/acre),GW Veneer (ton/acre)
1.0,680.0,6.76823823826,0.0141827099941,7.68083118674e-33,2.88113440528e-28,0.0618397304859,0,0,0,0,0,0
2.0,677.462261223,11.8913960082,2.63586302505,8.31416675622e-07,1.03212820293e-07,0.844619878496,0,0,0,0,0,0
3.0,673.327682269,16.4947824281,12.743514977,0.089504417853,0.00198835809077,1.86283253803,0,0,0,0,0,0
4.0,667.672836666,20.7701502377,27.2032399399,6.73514429705,0.09575613726,2.73319674785,0.0586743140985,0,0,0.00127433275933,0,0
5.0,660.588409293,24.8033587307,42.6667867386,57.1665893558,0.704346413719,3.44129518729,12.8292549527,0,0,0.278635381005,0,0
6.0,652.178881432,28.6432045811,57.6592614179,198.006683119,2.33210333104,4.02618387296,98.7900493289,0,0,2.14559638423,0,0
7.0,642.560441588,32.3211715234,71.6715475098,440.752107905,5.15094034033,4.52229440065,295.613436331,0.00146210378903,0,6.42038607538,3.1755066668e-05,0
8.0,631.858211216,35.8592739036,84.5851466852,766.923711776,9.03106578328,4.95426998274,590.838629606,0.29389352758,0,12.8386594869,0.00638300009379,0
9.0,620.203213549,39.2737909499,96.4281747364,1149.02149285,13.720872552,5.33921488669,950.393600583,5.39651393737,1.52132146336e-05,20.7585672106,0.117205867489,0
10.0,607.729333076,42.5772692183,107.278339642,1562.26266591,18.9634718665,5.68909722022,1329.14285139,32.1487994867,0.00319773371784,29.5656919439,0.69830118963,6.94507791844e-05
11.0,594.570434593,45.7796916267,117.225051478,1987.94197582,24.5424493779,6.0124433074,1680.66268547,105.060117102,0.101086559297,38.7880580658,2.28396989201,0.00219547370974
12.0,580.857760567,48.8892051286,126.355162535,2413.13719625,30.2905946717,6.31544606434,1971.14772339,241.192907182,1.08036434989,48.0962013967,5.26187261609,0.0234641632241
13.0,566.71768544,51.912596997,134.748195807,2829.41236973,36.084500145,6.60268425932,2183.07209914,442.077783779,5.92824112254,57.2724819935,9.73013085334,0.12875398688
14.0,552.269871174,54.8556194551,142.475340984,3231.52866655,41.8356414847,6.8775951924,2309.97976182,694.955113377,21.0849169222,66.1793053995,15.5514944081,0.457938039404
15.0,537.625838937,57.7232184574,149.599867998,3616.43294779,47.481926845,7.14279147685,2350.83196691,978.509400939,55.8242826459,74.7340001104,22.4644346903,1.21243363871
16.0,522.887947923,60.5196995072,156.177991081,3982.53283367,52.9808330725,7.4002779753,2307.36805631,1269.24579225,119.969958523,82.8907770967,30.1720295871,2.60559753668
17.0,508.148753887,63.2488507438,162.259795507,4329.19808023,58.3041756027,7.65160360132,2183.60452424,1546.32424398,221.442684916,90.6283070609,38.393687987,4.80945831303
18.0,493.490707208,65.9140362142,167.890083985,4656.42416916,63.4342357944,7.89796976571,1985.87485252,1794.13842647,364.757668877,97.9413246451,46.8885245709,7.92208062093
19.0,478.986142506,68.5182678328,173.109102183,4964.60721954,68.3609265938,8.14030937378,1722.60542932,2002.95205775,550.688771721,104.834995194,55.4618867651,11.9602717608
20.0,464.697508572,71.0642617828,177.953143926,5254.39377462,73.0797232406,8.37934542241,1403.7316231,2168.30412322,776.770959547,111.321139921,63.963349454,16.8704942777
21.0,450.677787497,73.5544833483,182.455051038,5526.58053594,77.5901484004,8.61563519692,1039.94034633,2289.85207213,1038.19909009,117.415702064,72.2811111796,22.5483864879
22.0,436.971054786,75.9911829992,186.644626145,5782.04736231,81.8946569474,8.84960412036,641.9377491,2370.11090665,1328.78525459,123.137041238,80.335401002,28.8595547481
23.0,423.613136834,78.3764257641,190.548975521,6021.7124731,85.997809207,9.08157204117,219.861797725,2413.33502338,1641.78506807,128.504782353,88.0721394863,35.6575194472
24.0,410.632327839,80.7121153848,194.192796503,6246.50254197,89.905653544,9.31177390697,0,2424.63919828,1970.51992006,133.539038048,95.4573621014,42.7972295139
25.0,398.050134328,83.000014364,197.598621155,6457.33283737,93.6252621132,9.54037620762,0,2409.36755447,2308.79274118,138.259884535,102.472543921,50.1440923475
