Age (years),Dens. (trees/acre),Height (ft),BArea (ft2/acre),Vol ob (ft3/acre),Dry Weight (ton/acre),Dq (inches),Pulp (ft3/acre),Saw timber (ft3/acre),Veneer (ft3/acre),GW Pulp (ton/acre),GW Saw timber (ton/acre),GW Veneer (ton/acre)
1.0,680.0,6.52360312122,0.0118996959879,1.54002146285e-33,7.98311522875e-29,0.0566442603138,0,0,0,0,0,0
2.0,677.553648975,11.4615865139,2.37186228976,4.50755426786e-07,6.09509117769e-08,0.801152743212,0,0,0,0,0,0
3.0,673.566513665,15.8985854729,11.7394897087,0.0613006068716,0.00141531693067,1.78762656091,0,0,0,0,0,0
4.0,668.110411896,20.0194219159,25.3589387759,5.09042532433,0.0739202972241,2.63805503076,0.0173181408929,0,0,0.000376128372518,0,0
5.0,661.2702049,23.9068517886,40.0624900902,45.5705704991,0.568642253182,3.33289725338,7.91541967471,0,0,0.17191302106,0,0
6.0,653.143665296,27.60790803,54.406530347,163.154706128,1.93678953294,3.90808129274,73.1075733612,0,0,1.58780510895,0,0
7.0,643.839648454,31.1529364081,67.8720541202,371.434656705,4.36183832843,4.39641894827,235.280536953,0.000166571852306,0,5.11000277967,3.61773241727e-06,0
8.0,633.475603821,34.5631555698,80.3238012843,656.904093485,7.75697621817,4.82169363851,488.763147693,0.0771778458966,0,10.6170008203,0.00167620634119,0
9.0,622.174826483,37.8542563372,91.774674146,996.374064111,11.9136829425,5.20053042035,807.181588133,2.16143982874,0,17.5779189294,0.0469437917235,0
10.0,610.063677249,41.0383317766,102.290093749,1367.84895412,16.6074784299,5.54461808818,1155.22161356,16.3830320703,0.000442312931395,25.4458076103,0.35582858426,9.60648397874e-06
11.0,597.268926621,44.1250039775,111.949793984,1754.1453588,21.6433595293,5.86231461452,1493.25132297,62.2339050608,0.0229566828514,33.7841919771,1.352141216,0.000498590455678
12.0,583.915332896,47.1221254251,120.832975783,2143.03662048,26.8671463919,6.15970947554,1787.84598897,158.147411143,0.340061814405,42.2793155938,3.44214980329,0.0073857175316
13.0,570.123529133,50.0362380694,129.013023011,2526.29933185,32.1627555122,6.44131779758,2018.56433832,311.974442809,2.33978497959,50.7180235627,6.82651213478,0.0508172050254
14.0,556.00826329,52.8728862218,136.556112303,2898.64516268,37.4453026885,6.71053865249,2176.26264159,518.902826254,9.7986422552,58.9612535277,11.4827350192,0.21281426148
15.0,541.67700968,55.6368370674,143.521349457,3256.84018244,42.6540280245,6.96996321642,2258.23684491,764.449349366,29.3061072566,66.9219498159,17.2393763235,0.63649201698
16.0,527.228948187,58.3322404889,149.961437298,3599.05372194,47.7463258884,7.22158631484,2264.83025376,1029.32530836,69.15139041,74.5487046358,23.8575408014,1.50188176047
17.0,512.754290722,60.9627477048,155.923463221,3924.39989448,52.6930834379,7.46695472007,2198.25039813,1294.03766708,137.349158701,81.8142354975,31.0879326225,2.98305204054
18.0,498.333922127,63.5316011703,161.449645707,4232.6221345,57.4751666416,7.70727323742,2062.50429081,1542.0838715,239.891846975,88.707451253,38.7022851355,5.21015105148
19.0,484.039314934,66.0417039353,166.577986935,4523.87835204,62.0808115902,7.943482061,1863.45090047,1761.49498015,379.827251742,95.2280395924,46.506842224,8.24937312377
20.0,469.932673489,68.4956740075,171.342823536,4798.59510993,66.5036970909,8.17631419594,1608.57383418,1945.05536916,557.177521659,101.382782857,54.3453705975,12.1011992985
21.0,456.06726223,70.8958875647,175.775284749,5057.36862845,70.7415189192,8.40633879348,1306.48857122,2089.71396106,769.422105358,107.183046449,62.0968614426,16.7108863507
22.0,442.487874711,73.2445137342,179.903672407,5300.89745428,74.7949303194,8.6339943549,966.338844754,2195.6414072,1012.23142128,112.643060959,69.6709879934,21.9844011808
23.0,429.231403493,75.5435429052,183.753777245,5529.93656811,78.6667496534,8.85961452775,597.224791064,2265.23995004,1280.22070124,117.778742806,77.00297352,27.804793355
24.0,416.327475651,77.7948100095,187.349144287,5745.2660675,82.3613636665,9.08344840075,207.746146382,2302.27189351,1567.59546146,122.606882161,84.0486816158,34.0462139286
25.0,403.799123825,80.0000138448,190.711297822,5947.66981755,85.8842749778,9.3056766522,0,2311.17195176,1868.63921056,127.144583109,90.7802736815,40.5845078543
