Age (years),Dens. (trees/acre),Height (ft),BArea (ft2/acre),Vol ob (ft3/acre),Dry Weight (ton/acre),Dq (inches),Pulp (ft3/acre),Saw timber (ft3/acre),Veneer (ft3/acre),GW Pulp (ton/acre),GW Saw timber (ton/acre),GW Veneer (ton/acre)
1.0,680.0,5.30042753599,0.004421996763,1.78366467865e-37,5.73266980212e-32,0.0345300483935,0,0,0,0,0,0
2.0,678.01096662,9.31253904256,1.30769237882,1.42615512849e-08,3.12356083183e-09,0.594671151005,0,0,0,0,0,0
3.0,674.763279719,12.9176006967,7.38744398925,0.00724676360487,0.000207969543114,1.41681717725,0,0,0,0,0,0
4.0,670.307146168,16.2657803067,17.0592927607,1.0489490374,0.0171651409466,2.16016049603,0,0,0,0,0,0
5.0,664.700999589,19.4243170783,28.0671140817,12.6812593823,0.169996526638,2.78245498642,0.166703616235,0,0,0.00362059416509,0,0
6.0,658.012032098,22.4314252744,39.1812865843,54.7212267905,0.679096936635,3.30418885539,8.80044708293,0,0,0.191134710082,0,0
7.0,650.315406391,25.3117608316,49.8725291446,141.420961481,1.7066320918,3.74982593244,53.0083594719,0,0,1.15127530728,0,0
8.0,641.692945879,28.0825639004,59.9443249036,274.118352768,3.28798721043,4.13859412961,149.041437177,0,0,3.23699372516,0,0
9.0,632.23158448,30.756583274,69.3463844781,445.628502257,5.36802515345,4.48452294775,294.045615467,0.000835004019907,0,6.38632134616,1.81352435573e-05,0
10.0,622.021723443,33.3436445685,78.0903114907,645.932812944,7.85271735576,4.79775685547,477.223690694,0.0595906195881,0,10.365996266,0.00129423376945,0
11.0,611.155591898,35.8515657317,86.2122055232,865.428149954,10.6422911333,5.08570208515,686.281670439,0.887742832214,0,14.9244606972,0.0192806660059,0
12.0,599.725681226,38.2867269079,93.7561421053,1096.15123006,13.6466662195,5.35384722618,908.297758154,5.51468630123,1.83453075177e-05,19.8468648249,0.119772491542,0
13.0,587.823304826,40.6544434314,100.766990119,1331.96396519,16.7905068215,5.60632378769,1129.29025165,20.222770835,0.000966481014611,24.9660279387,0.439234294833,2.09907595361e-05
14.0,575.537319704,42.9592200552,107.287448954,1568.33322811,20.0133621709,5.84628721793,1335.61315909,52.9145672768,0.0172884830898,30.1578375256,1.14961374228,0.000375484242107
15.0,562.953032994,45.2049301173,113.356996564,1802.00837421,23.2679016806,6.07617840472,1516.23153784,110.297775559,0.151049478428,35.3327447372,2.39881041878,0.0032806058596
16.0,550.151304912,47.3949453972,119.011688434,2030.71678457,26.5176684106,6.29790590666,1663.91043011,195.891881171,0.804646358075,40.4275332743,4.27200270728,0.0174759130894
17.0,537.20784969,49.5322325102,124.284315546,2252.91374044,29.7349436764,6.51297514305,1774.89350208,309.377929387,3.01081375067,45.3985523744,6.78469301502,0.0653911111473
18.0,524.192727882,51.6194259509,129.204693322,2467.58930222,32.8989227119,6.72258159467,1847.79679541,446.946980923,8.69172605436,50.2165132427,9.89590316717,0.188773425243
19.0,511.170017192,53.6588844474,133.79997815,2674.123699,35.9942313349,6.92767919566,1882.53548546,602.225890294,20.6434288704,54.8626100712,13.5279430256,0.448349470778
20.0,498.197644466,55.6527351311,138.094967286,2872.18065254,39.0097488829,7.12903134192,1879.68131197,767.448247946,42.2060224648,59.3256692302,17.5846786855,0.916662050406
21.0,485.327358691,57.6029086463,142.112365966,3061.62917952,41.9376846593,7.32724952114,1840.24697836,934.600098398,76.7506196077,63.6000649876,21.9652734067,1.66692751961
22.0,472.604823481,59.511167409,145.873018442,3242.48634014,44.7728560719,7.52282298967,1765.71247515,1096.34464032,127.168755429,67.6841957907,26.573181564,2.76194640698
23.0,460.069807376,61.3791286104,149.396105221,3414.87524668,47.5121241021,7.71614187625,1658.108455,1246.62994275,195.501123603,71.5793671326,31.3212840973,4.24604002826
24.0,447.756451077,63.2082831327,152.699310848,3578.99415529,50.1539504131,7.90751539064,1520.04759531,1380.97740851,282.758722036,75.2889687902,36.1342690853,6.14116599423
25.0,435.693592195,65.0000112489,155.798966926,3735.09361539,52.6980482851,8.09718633719,1354.67079549,1496.50978032,388.921727085,78.817865651,40.9492155514,8.44689376013
