Age (years),Dens. (trees/acre),Height (ft),BArea (ft2/acre),Vol ob (ft3/acre),Dry Weight (ton/acre),Dq (inches),Pulp (ft3/acre),Saw timber (ft3/acre),Veneer (ft3/acre),GW Pulp (ton/acre),GW Saw timber (ton/acre),GW Veneer (ton/acre)
1.0,680.0,6.19742296516,0.00931822226482,1.64119899958e-34,1.33522209597e-29,0.0501250142982,0,0,0,0,0,0
2.0,677.675538585,10.8885071882,2.04749344387,1.92077075521e-07,2.9258062329e-08,0.744291035622,0,0,0,0,0,0
3.0,673.885225753,15.1036561993,10.4707740247,0.0361756114625,0.000881317499881,1.68786947539,0,0,0,0,0,0
4.0,668.694762,19.0184508201,22.9948604411,3.44603699439,0.0515393174551,2.51098351554,0.00227750175427,0,0,4.94644912256e-05,0,0
5.0,662.181519792,22.7115091992,36.6946732925,33.2264347713,0.422007656753,3.18753834393,3.73741027104,0,0,0.0811718793241,0,0
6.0,654.434628596,26.2275126285,50.1744993385,124.574734769,1.49511228523,3.74930543397,46.6703831223,0,0,1.01362238344,0,0
7.0,645.553465782,29.5952895877,62.9061862469,292.631564596,3.45962819253,4.22691001961,168.722430034,4.65055385426e-06,0,3.66444037831,0,0
8.0,635.645522585,32.8349977913,74.7344017426,529.39233115,6.27547167526,4.64296295157,371.994983561,0.00879566599963,0,8.07945708009,0.00019103087093,0
9.0,624.824010444,35.9615435204,85.6530459103,816.849180952,9.78498151663,5.01343032845,637.959037339,0.497869197929,0,13.8664859393,0.01081309686,0
10.0,613.205411904,38.9864151878,95.711908883,1136.55991673,13.8038118965,5.3496138257,941.324144431,5.61789554375,1.79151802505e-05,20.5663982089,0.122014057936,0
11.0,600.907114292,41.9187537786,104.978288438,1473.40750944,18.1645666973,5.65963604952,1252.30275803,27.2989757651,0.0021084841567,27.7914417431,0.592945423538,4.57936402783e-05
12.0,588.045225194,44.7660191539,113.521489424,1816.20532321,22.7305946271,5.94944028019,1541.26039835,81.7231285126,0.0533903388631,35.2514926168,1.77608376881,0.00115957142218
13.0,574.73263873,47.5344261659,121.406922241,2157.14116173,27.3962181778,6.22345032487,1785.81268004,181.112552103,0.531754036291,42.7422554516,3.94508727396,0.0115490329757
14.0,561.077395971,50.2292419107,128.694233028,2490.97914801,32.0822145315,6.48500909997,1973.2623813,328.85561057,2.90535103994,50.1253263217,7.20543338497,0.0631005928987
15.0,547.181360652,52.854995214,135.437089779,2814.3456363,36.7304212339,6.73667494236,2098.28061293,519.275471056,10.5893431665,57.3100207928,11.5080014339,0.229987296898
16.0,533.139212536,55.4156284644,141.683599504,3125.17583045,41.2988903238,6.98042573444,2159.55405021,740.097407688,29.0636723657,64.2392583696,16.7052172074,0.631226634193
17.0,519.0377457,57.9146103196,147.476916645,3422.31079875,45.7579603901,7.2178023741,2157.70397805,975.864157848,64.9693618909,70.8792896087,22.6056030068,1.41105332857
18.0,504.955447725,60.3550211118,152.855860566,3705.21255823,50.0872163856,7.45001160809,2094.62480951,1211.10398306,124.688128997,77.2124378171,29.0117349338,2.70807030164
19.0,490.962328074,62.7396187385,157.855473801,3973.76537791,54.2731861444,7.67800112516,1973.50902892,1432.57578841,213.090803674,83.2320364111,35.7418212969,4.6280658923
20.0,477.119959521,65.0708903072,162.507502436,4228.13793252,58.3076097672,7.9025153591,1798.93079294,1630.42254843,332.837858051,88.9389123419,42.6395619532,7.22882222954
21.0,463.481694922,67.3510931864,166.840800507,4468.68772139,62.1861410117,8.12413763563,1576.72648533,1798.41321717,484.261903071,94.3389418283,49.5768502678,10.5175632073
22.0,450.093022162,69.5822880475,170.881667852,4695.89466026,65.9073699918,8.3433224861,1313.670624,1933.5892622,665.667229191,99.4413459214,56.4526019225,14.457460134
23.0,436.992022417,71.7663657599,174.654132482,4910.31479823,69.4720838098,8.56042076491,1017.04712751,2035.61635895,873.840844008,104.257496758,63.1897736267,18.9787308308
24.0,424.209900219,73.905069509,178.180187949,5112.5479589,72.8827036196,8.77569941974,694.218721437,2106.06059452,1104.61033326,108.800077745,69.7317592128,23.9907556756
25.0,411.771557836,76.0000131526,181.479994604,5303.21506636,76.1428531721,8.98935723058,352.262437112,2147.72022935,1353.34657916,113.082490569,76.0387947473,29.3929960161
